0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.662481024961055320e-04 , -5.929978686245565567e-02 , -9.606014200591266039e-02
-1.768946093664300179e+01 , -1.158886771558288409e+01 , 4.540056392959792575e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.741569337474991030e+01 , -2.899836176829980161e+01 , 2.225763423344696845e-02
9.832780324520843523e-03 , -3.003059387950024473e-01 , -2.953887698784434246e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.858126725621420672e-01 , -4.121719288212513099e-01 , -3.558107698416598796e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.426114252168826299e-02 , -2.534376434375834597e-01 , -2.227980507146127276e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.058832221361035977e+02 , -9.949818751568231256e-01 , -9.256374999999999886e+01
1.114473996260116062e-01 , 0.000000000000000000e+00 , -1.233495139557676534e-01
5.281175354343983219e-01 , 5.741944469913995430e-03 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.940006563339066048e+01 , -3.311976421502020873e-01 , -7.048083867181640372e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
7.061674199051400924e-01 , 0.000000000000000000e+00 , 1.431285689630960589e-01
1.141581142800315973e+00 , 6.429929917254888494e-01 , 4.788255909014141887e-01
-1.462358545796894616e-01 , -1.757912858328744901e-02 , -1.983604879668312004e-01
1.111332898095473753e+00 , 1.479808600185153200e-01 , 1.460039959389725639e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
4.995889535193456799e-02 , -3.812168249053070612e-01 , -8.785411084676209015e-01
1.083573559597837743e+00 , 3.819816291112126394e-01 , 5.192170755523528580e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.847703791867898071e-02 , -2.565702079233526112e-01 , -2.532028559564495351e-01
-3.712124802484825237e-01 , -6.510676607663276050e-01 , -6.064127766976641354e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.053089620446408581e-01 , 5.905174679875815347e-01 , 2.078341984983652635e-01
3.988685814097908677e-01 , -1.476563601786255175e-01 , -1.926085164011680506e-01
5.408072219817189330e-01 , 9.671987780558254089e-02 , -5.332745863186769131e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
