0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
8.003559110255871190e-01 , -6.019858102903836716e-01 , -6.469521115865254357e-01
-4.999630845816184177e+01 , -4.896233185811320254e+01 , 5.560955589286576961e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.190055165575146745e+01 , -1.363191571872872210e+01 , -9.601670081066786544e-01
-2.508611069244212288e+00 , -5.294198647208445685e-01 , -1.515948912051475084e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.700043487169079715e+00 , -3.752690055321763474e+00 , -5.582088560152025369e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.340458718936245242e-01 , -7.567801143787064033e-01 , -7.724382313231298314e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-9.908932899690283591e+01 , -1.096369746282811803e+02 , 9.248321503773471175e-03
-1.443794376215965292e+00 , -9.606420354596645339e-01 , -2.015129644766292250e-01
-4.322838840198643950e-01 , -1.253776619084818189e-01 , 6.296194901066494154e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.912337479515805683e+01 , -1.520463442604493620e+00 , -4.938148937977838671e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.431304204332599195e+00 , 5.463334645577769821e-01 , 7.172477287382837963e-01
2.122097030156228747e+00 , 7.542536013194990618e-02 , 1.178014079088229860e-02
7.983680137891808748e-01 , -2.968971303910035164e-01 , -4.623010479874885004e-01
1.927851187674480826e+00 , -2.362373333972241363e-01 , -2.214920116092529978e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
7.401357386431383079e-01 , -1.613766110658128028e-01 , -5.336264298898211189e-01
1.968906400586571737e+00 , 1.011405970719209568e+00 , 8.844549838629921501e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.611404110486159613e-01 , -9.247681283778346195e-01 , -9.516561355203749795e-01
-5.372132108629102953e-01 , -1.783463649237045479e+00 , -1.913431906739445409e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.075147149257777990e+00 , -3.225662536298162242e-01 , -4.084672289705106873e-01
-1.623427472456635823e-01 , -6.686756715723425337e-01 , -8.348540653719627169e-01
2.194848758669326383e+00 , 5.562136468142896417e-01 , 7.589922427924982173e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
